iteration,loss
1499,1.5786372423
1500,1.9661753178
1501,1.0213767290
1502,1.8113678694
1503,2.2428092957
1504,1.9717959166
1505,1.1000549793
1506,1.9350953102
1507,0.7250515223
1508,1.8692250252
1509,0.6894323826
1510,2.3570399284
1511,1.9475960732
1512,1.5845720768
1513,1.4346930981
1514,1.6003201008
1515,0.8905416131
1516,0.8729487062
1517,1.2584259510
1518,1.5466334820
1519,1.4822192192
1520,1.8017358780
1521,2.3083772659
1522,1.6696376801
1523,2.2206468582
1524,1.5760221481
1525,1.8824775219
1526,1.4107391834
1527,2.9321901798
1528,1.2228418589
1529,1.1717073917
1530,2.2840011120
1531,1.7197568417
1532,1.6337919235
1533,1.7307912111
1534,1.0987926722
1535,1.3856663704
1536,1.4976494312
1537,2.8824279308
1538,0.6668082476
1539,1.9968508482
1540,1.9046313763
1541,1.4712948799
1542,1.3908028603
1543,1.2404947281
1544,0.9913486838
1545,1.4961874485
1546,1.1973288059
1547,1.2018704414
1548,0.7043981552
1549,1.4667522907
1550,1.0820381641
1551,2.0284128189
1552,1.7690155506
1553,1.1700985432
1554,1.6915215254
1555,1.2053189278
1556,1.2920626402
1557,1.5010976791
1558,1.5070501566
1559,1.8171778917
1560,2.0276782513
1561,2.1256363392
1562,0.7550296783
1563,1.5124925375
1564,1.2672021389
1565,1.5458892584
1566,1.2969236374
1567,1.2955098152
1568,1.8191728592
1569,1.5485239029
1570,1.2271339893
1571,1.5011246204
1572,2.1228613853
1573,1.4518411160
1574,1.4250419140
1575,1.7331138849
1576,1.0770392418
1577,1.3321638107
1578,0.7640796304
1579,1.3306003809
1580,0.7749508619
1581,1.2922265530
1582,1.5085208416
1583,0.9274318218
1584,1.7187659740
1585,0.5601099133
1586,2.1673047543
1587,0.5343720913
1588,2.0750160217
1589,0.8700145483
1590,0.8244358301
1591,0.9459894896
1592,1.4471170902
1593,1.3392486572
1594,1.4189590216
1595,1.5093179941
1596,2.9194850922
1597,1.7487084866
1598,0.8589057326
1599,1.1004021168
1600,1.3899283409
1601,1.8036640882
1602,1.3400661945
1603,1.0480567217
1604,0.5517851710
1605,1.4356560707
1606,1.8743551970
1607,1.3551741838
1608,1.7899152040
1609,1.8360321522
1610,0.9144585133
1611,1.3808344603
1612,1.6806747913
1613,1.3099627495
1614,2.0305778980
1615,1.7539148331
1616,0.8596608639
1617,1.1576600075
1618,3.4415259361
1619,1.4125030041
1620,0.8349003196
1621,1.0285801888
1622,1.2774522305
1623,2.0414228439
1624,1.7462499142
1625,1.9822928905
1626,1.9192508459
1627,1.5995182991
1628,1.0791710615
1629,1.8657808304
1630,1.1332941055
1631,1.0027214289
1632,1.6125017405
1633,1.6333853006
1634,0.9659279585
1635,2.3819596767
1636,2.0933959484
1637,0.6461436749
1638,1.0816879272
1639,1.1051195860
1640,1.3447382450
1641,2.7193989754
1642,2.1631071568
1643,1.2138273716
1644,1.3460503817
1645,2.9413874149
1646,2.5563445091
1647,1.4144313335
1648,1.6418421268
1649,1.6808843613
1650,1.8675751686
1651,1.7597835064
1652,1.4024972916
1653,1.7930796146
1654,1.4067510366
1655,0.9926546216
1656,1.7774547338
1657,1.9990456104
1658,1.4680199623
1659,0.9319257736
1660,1.8715837002
1661,2.0210618973
1662,2.1784186363
1663,1.3893116713
1664,1.6153422594
1665,1.3935049772
1666,2.2313671112
1667,1.4025771618
1668,1.3896067142
1669,1.0295163393
1670,1.5386893749
1671,1.6936986446
1672,1.9192059040
1673,1.8651463985
1674,1.6211056709
1675,2.5731112957
1676,2.3907179832
1677,1.2180864811
1678,1.2275450230
1679,2.1599884033
1680,2.3942494392
1681,2.2055826187
1682,0.8879927993
1683,1.5049284697
1684,1.8198741674
1685,1.8350204229
1686,2.0201582909
1687,1.3978891373
1688,1.6830973625
1689,1.6571319103
1690,1.4982836246
1691,1.4806554317
1692,1.5307723284
1693,1.5333757401
1694,2.2905540466
1695,1.2528674603
1696,1.8486820459
1697,1.1434198618
1698,1.0719918013
1699,1.1393802166
1700,2.1897878647
1701,1.4925487041
1702,0.7857320309
1703,0.6710008979
1704,1.3171840906
1705,2.0088236332
1706,1.3444352150
1707,2.7711851597
1708,1.1821362972
1709,1.3858916759
1710,1.2858839035
1711,1.1106091738
1712,1.8576217890
1713,2.0006515980
1714,2.1908841133
1715,1.1254514456
1716,2.5570678711
1717,0.6558906436
1718,1.4785075188
1719,1.6080281734
1720,2.0000851154
1721,0.9674119949
1722,1.7991330624
1723,1.7575240135
1724,2.4119117260
1725,0.7521545291
1726,1.6491990089
1727,1.4318417311
1728,1.7825071812
1729,1.5889703035
1730,0.5785831809
1731,1.2903580666
1732,1.1209213734
1733,1.1693842411
1734,1.7203385830
1735,1.6148017645
1736,1.4966226816
1737,1.7151287794
1738,0.9966490269
1739,1.4524455070
1740,1.4510068893
1741,1.9562010765
1742,2.4589624405
1743,2.6554210186
1744,1.6368913651
1745,1.1377978325
1746,1.5876224041
1747,1.4321838617
1748,1.8316091299
1749,1.6059954166
1750,1.5497834682
1751,1.1233038902
1752,1.6515254974
1753,3.0521230698
1754,1.6950638294
1755,1.7344753742
1756,1.3371024132
1757,1.1479420662
1758,1.4842951298
1759,1.9866545200
1760,1.2726026773
1761,0.7148830891
1762,1.1351214647
1763,1.6397199631
1764,1.0462443829
1765,1.3271470070
1766,1.1553211212
1767,1.1606107950
1768,1.9916245937
1769,1.5296932459
1770,0.7736434340
1771,2.0739512444
1772,1.6085157394
1773,0.6630266905
1774,1.5991039276
1775,0.7317913771
1776,1.1640329361
1777,0.6781148911
1778,1.7142577171
1779,1.6294695139
1780,1.6701498032
1781,1.3265088797
1782,1.3120272160
1783,1.9368520975
1784,2.0810103416
1785,1.8213082552
1786,2.0823960304
1787,2.4832041264
1788,1.2402899265
1789,1.0431329012
1790,1.2778508663
1791,1.3690972328
1792,0.8310369849
1793,1.2431406975
1794,1.1079161167
1795,2.0243353844
1796,0.7035259008
1797,1.4630351067
1798,1.3200669289
1799,1.3023155928
1800,0.5759628415
1801,1.4210431576
1802,1.0151872635
1803,1.3128507137
1804,0.5303562284
1805,1.3460727930
1806,1.8378627300
1807,1.0414057970
1808,1.6802768707
1809,1.1393994093
1810,0.4520643055
1811,1.3799233437
1812,2.7390809059
1813,1.4042813778
1814,0.9287487268
1815,0.8732205629
1816,0.8918627501
1817,0.7505385280
1818,1.8416166306
1819,1.9079242945
1820,1.7042673826
1821,2.0853118896
1822,0.8717159629
1823,1.3952081203
1824,0.9684149027
1825,1.9620492458
1826,1.4828636646
1827,1.4817395210
1828,1.8317024708
1829,1.8143944740
1830,1.4509131908
1831,1.1055595875
1832,1.7148853540
1833,0.8809707165
1834,1.7529249191
1835,0.6145492792
1836,1.0453855991
1837,1.5590416193
1838,1.9099993706
1839,2.1305265427
1840,1.1522021294
1841,1.1727633476
1842,1.3523095846
1843,2.0133986473
1844,1.2945730686
1845,1.6743519306
1846,1.3110334873
1847,1.7132356167
1848,1.1651132107
1849,1.1966426373
1850,1.4463576078
1851,1.3550661802
1852,1.2004289627
1853,1.6269801855
1854,0.7289059758
1855,1.6862689257
1856,0.3320765197
1857,1.2390913963
1858,1.1015579700
1859,1.8526086807
1860,1.1981809139
1861,2.0662920475
1862,0.5974157453
1863,1.9753687382
1864,2.0095705986
1865,1.1330626011
1866,2.3936164379
1867,1.7111418247
1868,1.8987762928
1869,1.3971922398
1870,1.1651053429
1871,1.7291791439
1872,1.7531147003
1873,1.9044436216
1874,2.5486032963
1875,0.5286842585
1876,1.6276940107
1877,0.8946126699
1878,0.9035881162
1879,2.0722589493
1880,1.7569737434
1881,1.8830223083
1882,1.4691030979
1883,2.3459293842
1884,1.9945821762
1885,1.4869980812
1886,1.2156383991
1887,1.3972322941
1888,0.9884243011
1889,0.8693453074
1890,1.5030523539
1891,1.0977005959
1892,1.1199183464
1893,1.2355010509
1894,1.6211997271
1895,1.1516561508
1896,1.3860901594
1897,1.2213164568
1898,1.0772839785
1899,2.4078190327
1900,1.5280754566
1901,1.4780609608
1902,1.1767808199
1903,0.7546225786
1904,1.9067099094
1905,0.4014854729
1906,1.4991285801
1907,1.6695802212
1908,1.6933565140
1909,0.7776941061
1910,1.6868404150
1911,0.6826071143
1912,1.8119658232
1913,1.5243692398
1914,1.7568202019
1915,1.8166804314
1916,0.6965196133
1917,1.5479271412
1918,1.3519611359
1919,1.3665964603
1920,1.3882007599
1921,1.4129142761
1922,1.5591770411
1923,1.4312664270
1924,1.7729954720
1925,2.0480141640
1926,1.1090629101
1927,1.5881359577
1928,0.7279614210
1929,1.3008313179
1930,2.3547682762
1931,2.0944838524
1932,1.4726163149
1933,0.6908786893
1934,2.7052338123
1935,2.2763245106
1936,1.2933307886
1937,1.4413567781
1938,0.7921627760
1939,1.5829179287
1940,1.7616741657
1941,1.1646473408
1942,1.2546205521
1943,2.1853537560
1944,0.9701594114
1945,0.6202965975
1946,2.0512742996
1947,1.2665905952
1948,2.2568540573
1949,1.8355154991
1950,0.9364519715
1951,1.4287797213
1952,1.2858833075
1953,1.4088370800
1954,1.3842558861
1955,1.1102659702
1956,1.0669023991
1957,1.6460901499
1958,2.4741649628
1959,1.3205444813
1960,1.5298681259
1961,1.1151061058
1962,1.4069288969
1963,1.1570622921
1964,0.6169574857
1965,1.1473711729
1966,1.7814707756
1967,1.5846434832
1968,1.4314969778
1969,1.5039063692
1970,0.4824274480
1971,3.0442779064
1972,1.3436980247
1973,1.1370551586
1974,1.7585971355
1975,1.8580150604
1976,0.6031167507
1977,1.7105078697
1978,0.5841728449
1979,1.7224173546
1980,1.6629588604
1981,1.6286587715
1982,1.8992924690
1983,0.3694907725
1984,1.1170146465
1985,2.2719163895
1986,1.6060006618
1987,0.9678776860
1988,1.3409628868
1989,1.1237344742
1990,1.2150521278
1991,1.5677819252
1992,1.0074450970
1993,1.8129194975
1994,1.9795393944
1995,1.1784762144
1996,2.0052161217
1997,1.1290988922
1998,1.4413136244
1999,2.6847734451
2000,2.2563250065
